Dent T.,12,1606.1818323314624
Cermak F.,-6,1489.5736032400548
Belyaev I.,-1,1500.0
Prpic F.,-6,1459.3426842855135
Deheart R.,-2,1498.0523919648326
Recouderc L.,-9,1440.9576360780886
Si Y.M.,-1,1500.0
Vliegen K.,-31,1480.237823348782
Ascione T.,-31,1380.138079614771
Ventura S.,-21,1436.9370758884643
Lojda D.,-1,1500.0
Silva J.,-7,1438.8029389056405
Kim K.,-49,1438.9472630151522
Patience O.,-27,1417.621624142639
Lindahl N.,-7,1452.991140836303
Eleskovic E.,-6,1476.6030849884442
Evans B.,-9,1460.7211737764894
Alcaide G.,-1,1500.0
Hernandez O.,-60,1428.7837975331083
Kiefer N.,46,1649.7355552660788
Riba-Madrid P.,-2,1484.8720018030688
Delgado R.,-19,1481.3078328336708
Witten J.,-6,1488.7831473542901
Kontinen H.,-1,1500.2884345510424
Emmrich M.,-1,1500.0
Junaid R.,-2,1492.4189601037608
Okun N.,-22,1421.034308438121
Koellerer D.,-15,1487.8199539184136
Lapentti N.,-7,1514.0802152294834
Kindlmann D.,-10,1435.0995208410154
Moya C.,165,1579.3361263012343
Tavares L.,-1,1499.6465632758
Marrero D.,-3,1475.3515291964811
Di Mauro A.,0,1515.5173102823128
Ancic M.,68,1769.2441668800893
Grosjean S.,83,1512.2137448026351
Al Ghareeb M.,-5,1484.132508029979
Spadea V.,-31,1456.899462923177
Gaudio G.,72,1491.9575740217
Im K.T.,-1,1500.0
Britton D.,-3,1484.3521841641577
Vassallo-Arguello M.,-34,1416.5836172052225
Poerschke L.,-2,1494.2768679636474
Jelenic P.,0,1515.2835077651266
Levy H.,-41,1348.6664977898606
Hrbaty D.,16,1496.7670062705106
Aranguren J.M.,-2,1487.7584386600572
Podlipnik H.,-2,1493.4988239440531
Saavedra Corvalan C.,-1,1500.0
Sergeyev I.,0,1518.49200719779
Santoro F.,11,1592.579368523483
Lemke J.,-1,1500.0
El Aynaoui Y.,35,1587.0994210929478
Maamoun K.,-1,1500.0
De Heart R.,-1,1518.7815506805787
Hajji A.,-2,1481.8738572596865
Safin M.,142,1678.6272640056022
Haehnel J.,-10,1437.480756472662
Luncanu P.A.,-2,1485.2747003302866
Vovk S.,-1,1500.0
Zeng S.X.,-4,1480.964485592363
Suzuki T.,-1,1569.8971280238839
Pavel A.,4,1482.6020834518076
Valent R.,-1,1500.0
De Chaunac S.,0,1548.5554427191414
Buchanan C.,-1,1500.0
Niemeyer F.,-12,1471.8680748641118
Agostinelli B.,-1,1500.0
Roitman S.,-37,1395.464952033078
Canas G.,77,1545.1970629928558
Berta D.,-2,1480.3642830582698
Karanusic R.,-26,1421.608682377925
Calleri A.,17,1522.6576651930936
Gregorc L.,-1,1551.9476317835602
Sluiter R.,-31,1552.9260879345225
Norman D.,-26,1439.2845873397057
Sirianni J.,-6,1494.927478165298
Vicente F.,-46,1343.2858448693935
Montcourt M.,-5,1512.0798927169085
Vanek J.,-52,1450.3454247597651
Ferreiro F.,-2,1496.5272718902308
Vik R.,-17,1450.633562705146
Kloer S.,-1,1500.0
Zlatanovic A.,-1,1500.0
Jenkins S.,-10,1458.9136230940262
Chaki R.,-2,1483.2298033071572
Marach O.,-13,1454.4255341380906
Widom T.,0,1538.415417941063
Echagaray B.,-4,1474.3655281719696
Bastl G.,-34,1433.4542461472276
Munoz de La Nava D.,-1,1500.0
Stoppini A.,-5,1494.1928250810274
Silva D.,-1,1500.0
Saretta F.,-8,1514.7201652332662
Van der Merwe I.,-1,1502.5703991314836
Zovko L.,-4,1484.7023291097264
Hutchins R.,-1,1500.0
Pashanski B.,-24,1469.9917376631095
Anderson A.,-1,1500.0
Ebelthite C.,-1,1500.0
Rehnquist B.,-6,1474.6070499301672
Dlouhy L.,-27,1491.8461726729174
Lee H.T.,-31,1549.4071839271724
Lejnieks K.,0,1515.6390448748077
Johansson T.,36,1618.540538824458
Snobel P.,-4,1461.515714408033
Bjorkman J.,-3,1561.5747050225095
Slanar M.,-1,1498.4936656873365
Mamiit C.,-35,1398.037020002667
Kondo H.,-2,1486.5919434180037
Ito Y.,-1,1500.0
Iwabuchi S.,-7,1442.7812139202167
Scherrer J.C.,-3,1472.8107036255624
Smeets R.,-7,1465.7704640949084
Sun P.,-3,1469.0592972645618
Qureshi A.U.H.,-3,1484.3011732457417
Nam H.W.,-2,1480.7121074074405
Xu J.C.,-1,1500.0
Cruciat A.,-1,1499.5761723540259
Warburg S.,-5,1498.1042524579502
Minar J.,-3,1488.910506541357
Zib T.,-52,1439.3919849813021
Horna L.,-24,1506.1189518994674
Ignatik U.,-1,1500.0
Vemic D.,-3,1503.9472524632151
Fleishman Z.,-10,1471.3941133289563
Jun W.S.,-5,1452.5748904379332
Estrella V.,-1,1500.0
Belic L.,-3,1478.1815050172543
Matsukevitch D.,-2,1501.1720449184436
Eschauer W.,-22,1372.9548509081424
Verkerk M.,-8,1490.9274561821874
Coria G.,98,1510.5784507607948
O'Neal J.,-1,1500.0
Brizzi A.,-1,1500.0
Piccari F.,-1,1500.0
Pless K.,-37,1406.636025582309
Goransson T.,-2,1480.9300099828695
Roshardt R.,-2,1487.8348835233305
Eaton C.,0,1514.0540169354736
Olejniczak D.,-3,1471.3787636447848
Kim K,-1,1500.0
Dell'Acqua M.,-4,1476.3649102404308
Middelkoop M.,-1,1500.0
Vacek J.,-28,1441.8886183798616
Lipsky S.,-1,1500.0
Skoch D.,-3,1472.7098219398524
Mertinak M.,-7,1445.295305908397
Lopez-Jaen M.A.,-1,1512.7668026094818
Kuerten G.,105,1461.3533969054404
Eitzinger R.,-3,1499.8252230513885
Sanchez De Luna J.,-2,1493.7981821317044
Del Potro J.,1,1544.959302178373
Trujillo G.,0,1511.3338144296054
Marrai M.,-1,1500.0
Mirnyi M.,1,1540.9573861148594
Armando H.,-17,1451.565147062056
Hartfield D.,-12,1495.993339396022
de Voest R.,-5,1527.153631857548
Nader M.,-1,1500.0
Al-Ghareeb M.,-1,1500.0
de Chaunac S.,-11,1457.931522010799
Rodriguez B.,-1,1500.0
Dorsch B.,-3,1485.0753671746527
Aldi F.,-7,1439.0221043290924
Munoz de la Nava D.,-1,1500.0
Bowles C.,-1,1500.0
Garcia A.,-16,1372.5012701102937
Zabaleta M.,-6,1544.5006034402663
Jones A.,-7,1475.384096810495
Ram A.,-8,1426.6322109053592
Economidis K.,-10,1395.5123011375615
Cakl T.,-6,1457.742126685607
Statham R.,-1,1500.0
Jones G.D.,-2,1489.1167362868985
Salva B.,-5,1446.171681773687
Haji A.,-1,1500.0
Cadart R.,-3,1473.9982338495988
Gimelstob J.,-42,1433.2877887061497
Chekov P.,-1,1500.0
Youzhny A.,0,1536.6233084463456
Carlsen K.,-23,1544.4785333584912
Wessels P.,-6,1549.1098395596362
Haider-Mauer A.,-1,1505.0108219866868
Moodie W.,-16,1579.2545313319076
Terachi T.,-3,1475.0537461523802
Wang Y.T.,-12,1526.629475894236
Chen T.,-3,1471.3040232332232
Matsui T.,0,1527.1476956696954
Raja P.,-1,1500.0
Dev Varman S.,-3,1468.574482211606
Martin D.,-1,1500.0
King P.,-7,1425.8805596414704
Qureshi A.,-2,1526.201088622497
Sanguinetti D.,-53,1461.1928805314726
Singh N.,-1,1500.0
Gard C.,-1,1500.0
Yu X.Y.,-2,1483.5975145057205
Henman T.,131,1617.4369153551556
McClune M.,-1,1500.0
Guzman J.P.,-9,1432.0257082237567
Goldstein P.,-21,1529.0458169033502
Waske A.,-35,1450.6502908850719
Whitehouse W.,-2,1506.256619035791
Healey N.,-6,1490.4190935006422
Luzzi F.,-12,1447.9489619613405
Sa A.,-34,1389.8856572952363
Ruevski P.,-1,1500.0
Mantilla F.,8,1571.6519219882634
Guccione A.,-1,1510.6093495099394
Dupuis A.,-41,1545.0868462526669
Levine I.,-2,1483.4622521542947
Tveit E.,-1,1500.0
Kratochvil M.,-19,1459.0758824873808
Bracciali D.,-18,1530.5078577938928
Arthurs W.,-31,1581.7986669658799
Ulihrach B.,-20,1446.0398894329041
Guzman J.,-1,1500.0
Childs L.,-6,1482.1073858051384
Marray J.,-4,1481.718103607829
Allegro Y.,-5,1451.3644909600837
Koning M.,-1,1500.0
Kohlmann M.,-13,1485.1360415122135
di Mauro A.,-21,1418.0508554745657
Summerer T.,-7,1445.9715249325268
Zimonjic N.,-8,1490.8841240296767
Saoudi S.,-1,1500.0326519365062
Marin J.A.,-29,1359.0460812742956
Stepanek M.,0,1518.7873145074159
Portas A.,-42,1476.0335573377251
Burgsmuller L.,-52,1398.5692036989506
Fornell M.,-1,1500.0
Gambill J.M.,6,1480.9722335628392
Srichaphan P.,35,1581.7299572156016
Lu Y.,-4,1450.683494315067
Bahrouzyan O.,-7,1449.5435893360639
van Scheppingen D.,-15,1448.7533363482096
Saulnier C.,-34,1520.71577689686
Oudsema S.,-3,1481.122712762892
Wilson B.,-3,1480.9435657648853
Mackin A.,-11,1395.3947850799605
Jun W.,-1,1500.0
Bourgeois L.,-2,1489.5473617045805
Rastogi K.,-3,1469.8123941074384
Khalfan S.,-3,1462.0137186394945
Robredo R.,-1,1494.942283125559
Novak J.,64,1618.397755903529
Clemens T.,0,1523.5116091152477
Thomann N.,-9,1497.346189094614
Schuttler P.,-1,1500.0
Fish A.,-1,1500.0
Massa E.,-8,1475.828620747701
Chaen T.,-1,1500.0
Motomura G.,-10,1439.192204419316
Auckland J.,1,1534.0967602752673
Wagh A.,-1,1500.0
Smit J.,-1,1500.0
Moser F.,-2,1493.0085037889444
Wang Y.Jr.,-1,1500.0
Sabau R.,-18,1388.4508962390269
Ionita V.,-3,1469.5520303669084
Agassi A.,185,1831.2973230290672
Philippoussis M.,30,1642.3591080953013
Rusedski G.,38,1577.635344450214
Morrison J.,-21,1467.5991500827788
Nestor D.,-10,1446.8075167704706
Panfil G.,-1,1500.0
Faurel J.C.,-5,1481.4565500986555
Ianni S.,0,1514.1047877409749
Calatrava A.,-23,1419.9594563685707
Azzaro L.,-3,1474.100744108672
Patriarca D.,-1,1500.0
Sandbichler A.,-1,1500.0
Popp T.,-2,1491.1416747819928
Behrend T.,-31,1401.9057313842009
Querry S.,-3,1473.5896531231167
Kutac R.,-1,1500.0
Vicente M.,-1,1500.0
Prpic A.,-2,1481.0441543329036
Labadze I.,-36,1511.2111580033709
van Gemerden M.,-2,1503.853373824086
Lee M.,-16,1400.6286576000625
Delgado J.,-17,1425.2496393128952
Tuksar S.,-5,1451.6778831558088
Chela J.,0,1541.0864554179302
Wang Y.,-4,1478.025944031348
Marcaccio G.,-1,1503.9367488453665
Perez D.,-5,1447.2675932884438
Luque D.,-1,1500.0
Costa A.,18,1556.8484748473202
Tahiri M.,-5,1457.5812668983544
Cuadrado C.,0,1523.4102500231681
Blanco G.,-32,1420.779330807752
Peric T.,-1,1500.0
Granollers-Pujol M.,-1,1500.0
El Aarej M.,-5,1459.7545603479214
Burniol G.,-2,1480.5762699846998
Salzenstein J.,-15,1425.212801034931
Weiner G.,-10,1433.4861254643317
Mazarakis V.,-5,1462.0072600534772
Vahaly B.,-22,1384.0890131723975
Gallardo Valles M.,-2,1487.3469777766818
Sargsian S.,-34,1492.6896763241675
van Lottum J.,-27,1392.4310379214494
Galimberti G.,-11,1410.9942310289628
Parmar A.,-11,1470.5088644244777
Lisnard J.,-10,1460.2765272978497
Van der Dium A.,-1,1500.0
Rettenmaier T.,0,1522.295202157077
Friedl L.,-2,1516.7452368872857
Hormazabal G.,-3,1468.3936988219255
Parada F.,-2,1484.861746152239
Adaktusson J.,-1,1500.0
Kimmich M.,-3,1481.6349296207297
Nielsen M.,-7,1436.5583373713675
Carraz G.,-14,1467.9960301927242
Uppal V.,-1,1500.0
Sultan-Khalfan A.,-1,1500.0
Puerta M.,7,1603.0175326512963
Enqvist T.,22,1503.8749339391131
Popp A.,-20,1473.267102124607
Davletshin V.,-2,1484.164801107616
Taino E.,-6,1482.1358656893321
Iwami T.,-2,1475.9081043852907
Ittogi T.,-1,1500.0
Vico U.,-3,1485.8408954090132
Elsner D.,-15,1446.512650931308
Kucera K.,0,1550.6921543165706
Thron A.,-2,1490.7486482515167
Sanchez de Luna J.A.,-1,1500.0
Sanchez D.,-30,1512.48447589308
Fruttero J.P.,-1,1500.0
Do M.Q.,-1,1500.0
Wang Y. Jr,0,1516.0
Fyrstenberg M.,-3,1482.199097856404
Hadad A.,0,1503.7658751125336
Heuberger I.,-30,1419.1991632644974
Elseneer G.,-10,1413.6926532752636
Mathieu P.,-5,1475.2930475724459
Steckley R.,-1,1500.0
Chadaj A.,0,1514.251242391902
Matkowski M.,-2,1482.842997160108
Clayton A.,-1,1500.0
Tabara M.,-13,1448.5318579097716
Hipfl M.,-18,1421.6409925058495
Krajan Z.,-17,1382.3652354989074
Korteling S.,-1,1500.0
Schalken S.,39,1575.8970455917593
Washington M.,-3,1489.9461144986042
Zitko R.,-2,1500.0
Mergea F.,0,1520.7491916073534
Sherwood D.,0,1515.9186715276994
Ketola T.,-7,1475.887364051809
Draper S.,-16,1521.4268548214068
Logtens P.,-2,1489.1220253272543
Klein T.,-1,1500.0
Hilton M.,-3,1502.0347519765098
Uebel L.,-1,1500.0
Mankad H.,-3,1465.8057936436098
Voltchkov V.,-11,1497.5514727473617
Tenconi T.,-1,1494.804634868532
Fogues F.,-1,1514.6090491582947
Mirnegg M.,-1,1500.0
Corretja A.,38,1472.8604338646007
Condor F.,-1,1500.0
Boeker M.,-3,1483.2852480834756
Mutis O.,-12,1466.391001442575
Arazi H.,2,1563.6775525681549
Matos-Gil I.,-2,1496.3345724249343
Gallardo M.,-2,1487.0534324907549
Hernandez A.,-4,1480.1611145328334
Tecau H.,-1,1500.0
Dailey Z.,-1,1500.0
Blake T.,-3,1460.2209969885441
Harboe P.,-1,1500.0
Nunez E.,-1,1500.0
March O.,-1,1500.0
Baccanello P.,-5,1466.4559364767842
Reid T.,-7,1522.0696449769182
Abdulla M.,-1,1500.0
Paes L.,-6,1438.6369827196993
Andersen J.F.,-4,1485.233441033717
Settergren J.,-2,1504.4353088390346
Rosset M.,-16,1500.9571720423487
Rascon T.,-1,1500.0
Gruber K.,-1,1500.0
Stoliarov A.,-23,1426.8502776383978
Wassen R.,-4,1473.8658968263487
Zhu B.Q.,-3,1468.9958848113172
Savolt A.,-17,1443.2447153536757
di Pasquale A.,-29,1459.7141194834066
Crabb J.,-6,1438.1480247917925
Golmard J.,10,1522.4240827712892
Lu H.,0,1514.3941678267363
Pedroso A.,-1,1500.0
Bohane A.,-1,1500.0
Squillari F.,-2,1582.5963896931019
Ferreira W.,23,1582.0280292092648
Benneteau A.,-1,1500.0
Martin T.,12,1571.4245880865471
Hippensteel K.,-2,1488.1060887100755
Yoo D.,-1,1500.0
Urban F.,-2,1483.5706115446942
Escude N.,31,1706.61844503671
Larose S.,-2,1539.5318804962446
Jeanpierre J.,1,1536.5452939007043
Gimeno D.,-1,1500.0
Schiessling T.,-2,1509.7719323507076
Pescosolido S.,-5,1467.478556572375
Ager J.,-2,1482.4867442616162
van der Meer N.,-1,1500.0
Cook L.,-1,1500.0
Boutter J.,-18,1481.7822342247482
Verdasco M.,0,1522.772861978219
Hellstrom M.,-1,1500.0
Ivanisevic G.,-15,1405.4588074716478
Fitz S.,-1,1500.0
Ancic I.,1,1535.7342944790817
Flanagan I.,1,1539.7719794123263
Prinosil D.,-15,1530.5606163490354
Browne F.,-6,1469.8217459262771
Abel M.,-5,1464.3456348630295
Navarro S.,-1,1511.8587947171295
Ferrero J.,-2,1489.1914681104313
Rocha D.,-1,1507.10235474319
Veronelli D.,-1,1507.4990693091027
Phillips T.,-1,1500.0
Braga P.,-1,1500.0
Moyano D.,-2,1500.0
Bryan B.,-14,1475.4153201705826
Miranda I.,-5,1468.7389167299134
Santopadre V.,-2,1481.0854102596306
Gamonal H.,-3,1472.8775531416027
Reichel A.,-1,1500.0
Kutsenko V.,-4,1479.366153169446
Larkham T.,-5,1473.2291932048445
Hemmes F.,-2,1494.5626009881416
Kucera V.,0,1524.854416964446
Rea S.,-2,1486.0301938456203
Hantschk M.,-12,1464.0184821170508
Srichaphan N.,0,1515.40581846998
Kafelnikov Y.,83,1607.4916155737653
Scherrer J.,-1,1500.0
Andersen J.,-1,1500.0
Vacek D.,-17,1379.342214811922
Ascione A.,0,1516.9440097386291
Black W.,-9,1500.9583838005117
Caratti C.,-9,1410.2019278148491
Golovanov D.,-5,1457.3270457563815
Norman M.,34,1504.362032575865
Erlich J.,-1,1517.4977210667353
Luxa P.,-7,1429.4856763836553
Ratiwatana S.,-1,1500.0
Kim A.,-16,1400.3930727806003
Giner J.,-1,1502.9795108999303
Etlis G.,-8,1496.2120457919796
Quintero M.,-1,1500.0
Moldovan I.,-4,1483.7766817683541
Chang M.,-7,1465.1545480094146
Yim R.,-2,1491.194832383084
Bogomolov Jr. A.,-3,1487.900008544397
Ramirez Hidalgo R.,-4,1495.0125018713363
Bryan M.,-3,1507.0399763547618
Goellner M.K.,-7,1505.3402661446175
Joyce M.,-2,1505.2849648478305
Dabrowski B.,-2,1490.8687058853045
Ilie A.,-22,1342.3831848011894
Kennedy A.,-3,1465.8067417579382
Voinea A.,-24,1416.1489527668232
MacLagan M.,-2,1483.1610610477635
Carlson A.,-1,1500.0
Radic M.,-2,1502.8299052746488
Ayala D.,-1,1500.0
Behrmann M.,-1,1500.0
Neumuller I.,-1,1500.0
Gross O.,-6,1455.183366640914
Clavet F.,-19,1448.3572731932295
Levinsky J.,-1,1500.0
Furlan R.,-6,1457.9833871999551
Svarc L.,-2,1500.0
Shimada T.,-2,1500.0
Sarstrand M.,-2,1485.3915532354958
Andersson H.,-1,1500.0
Krajicek R.,13,1631.7805304406595
Koderisch C.,-1,1500.0
Dreekmann H.,-2,1493.7443653650957
Coutelot N.,-6,1480.7727965110894
Varlet J.,-5,1474.5916356007226
Delfino M.,-1,1500.0
Rios M.,37,1714.3315584901281
Weinzierl J.,-1,1500.0
Schuettler P.,1,1527.03153014573
Gaudenzi A.,-29,1406.0529453086647
Meligeni F.,-12,1537.5787850537997
Brasington J.,-6,1436.5643116063898
Mota B.,-1,1505.2277608080583
Lopes H.,-1,1500.0
Ouahabi T.,-1,1500.0
Di Pasquale A.,-3,1472.7220203923025
Gooding J.,-1,1500.0
Larsson M.,6,1557.5671299139283
Marin J.A,0,1515.7570773115112
Melo D.,-3,1487.0991188998182
Van Lottum J.,-1,1509.9498853070222
Norby R.,-1,1500.0
Gambill J. M.,0,1509.250056189853
Charpentier M.,-6,1467.8003411206553
Serrano O.,-2,1483.9285391655214
Balcells J.,-8,1476.4879338207952
Prieto S.,-4,1453.0841896018517
Peralta J.,-1,1500.0
Diaz J.,-23,1334.7430064308521
Henry R.,-1,1500.0
Durek R.,-1,1500.0
Hantschek M.,0,1520.3011368198586
Alami K.,-21,1441.1041599921457
Shvec A.,-1,1500.0
Pioline C.,2,1511.5912311019342
Fukarek O.,-10,1421.953970224904
Miyao J.,-2,1479.9249795630294
Bohaboy D.,-1,1500.0
Onoda M.,-4,1483.7088375001024
Simoni A.,-10,1412.8713139723043
Craca M.,-1,1500.0
Trifu G.,-4,1471.4118834544431
Ogorodov O.,-4,1486.6789429919559
Ivanov-Smolensky K.,-2,1481.6734569252371
Kunitcin I.,-1,1500.0
Sampras P.,58,1740.3649523389101
Lukaev R.,-1,1500.0
Bogomolov Jr.A.,-2,1512.114269750282
Kempes E.,-6,1502.7891773931715
Hanley P.,-1,1500.0
Roux L.,-3,1510.7596974503442
Agaev E.,-1,1500.0
Godwin N.,-8,1456.2312673434833
Spracklin T.,-1,1500.0
Wiltschnig H.,-2,1484.9474590344537
Tiilikainen K.,-2,1483.9801824926096
Nijaki R.,-1,1500.0
Knippschild J.,-14,1460.7557474671194
Siemerink J.,-14,1409.0831876084292
Todero N.,-1,1500.0
Pretzsch A.,-9,1451.2523391219634
Ellwood B.,-1,1500.0
Cowan B.,-6,1433.9619624215893
Bachelot J.F,-2,1483.041724707592
Bower J.,-1,1511.3270007139477
Coetzee J.,-1,1500.0
Garcia M.,-2,1484.7097116157881
Vinck C.,-16,1450.461634391289
Nadal-Parera R.,0,1513.071067255858
Albert M.,-1,1500.0
Bruguera S.,-6,1523.793557414908
Hirigoyen I.,-2,1500.0
Capalik K.,-2,1498.9414718263545
Marin L.,-1,1500.0
Costa F.,-4,1469.6772830232026
Matias N.,-1,1500.0
Woodruff C.,-12,1510.6349744140093
Black B.,-4,1535.3683145315429
Damm M.,-10,1444.2178610347742
Olguin L.,-1,1500.0
Tarango J.,-22,1375.6516790770493
Fromberg R.,-11,1474.652458917969
Willman D.,-1,1500.0
Dupre T.,-1,1500.0
Al Khulaifi N.G.,-1,1500.0
Bhupathi M.,-3,1480.1618095644099
Nargiso D.,4,1559.6944076426664
Milligan L.,-2,1500.0
Freelove O.,-1,1500.0
Sekulov J.,-6,1433.8859223510556
Pozzi G.,-12,1581.1533785647196
Froberg J.,0,1519.3364079465266
Ortegren J.,0,1511.038129137293
Ullyett K.,-3,1471.7815958092972
Jonsson F.,-12,1388.586171802992
Huet S.,-15,1402.6575898279657
Gustafsson M.,4,1522.7527824376323
O'Brien A.,-5,1493.9216261176439
Rafter P.,41,1671.6712237932238
Guardiola T.,-5,1451.801655129982
Palmer J.,0,1528.1788824271548
Cherkasov A.,-2,1483.6979441903904
Kornienko I.,-1,1500.0
Kroslak J.,-6,1448.5682232582376
Tieleman L.,-9,1449.3574823590495
Stoltenberg J.,7,1554.1353884065513
Stanoytchev O.,-14,1361.0192577401967
Zhang Y.,-1,1500.0
Viloca J.A.,0,1502.7288466361497
Tillstrom M.,-1,1505.2607906292133
Dosedel S.,-14,1522.8222447785474
Yoon Y.,-1,1506.6398451022103
Flygt K.,0,1502.7069253247194
Ishii Y.,-4,1483.2314149542535
Mlynarik Z.,-1,1500.0
Tong M.,-1,1500.0
Hood M.,-1,1511.716077952765
Trimmel C.,-2,1485.6151806551732
Gumy H.,-9,1406.3481956423202
Alvarez E.,-6,1499.229365421971
Berasategui A.,-11,1405.881734664914
Tarallo S.,0,1479.2545884042345
Alonso J.,-5,1468.4887598053674
Pescariu D.,-1,1517.9540057479524
Herm-Zahlava J.,-2,1500.0
Kralert P.,-2,1474.7148859048543
Lareau S.,-8,1461.243968131816
Kauffmann C.,-2,1500.0
Humphries S.,-4,1457.99238757885
Woodbridge T.,-4,1489.981942226442
Mor L.,-1,1500.0
Wheaton D.,-2,1495.2653755368744
Knowles M.,-2,1482.6246779652495
Manta L.,-8,1392.478836672108
Ondruska M.,-6,1439.9723011639546
Caldwell D.,-1,1500.0
Harsanyi P.,-2,1500.0
Agenor R.,-12,1393.690301893541
Tramacchi P.,-1,1500.0
Kilderry P.,-3,1466.703890765375
Lopez-Moron A.,-8,1407.6216449359317
Moretti H.,-1,1500.0
Vasek R.,-1,1500.0
Fasching A.,-1,1500.0
Cabello F.,-1,1500.0
Filippini M.,-2,1485.895255890566
Medvedev A.,-4,1580.7757128039277
Cobolli S.,-1,1500.0
Malcor O.,-2,1500.0
Miketa D.,-1,1500.0
Karbacher B.,-2,1483.2681671430034
Vajda I.,-2,1500.0
Puentes G.,-10,1476.8822375330828
Schranz W.,0,1481.1949168953404
Carretero R.,0,1496.7840461612607
Martelli M.,-1,1515.2698742227658
Peschek D.,-1,1500.0
Arnold L.,-1,1500.0
Timfjord N.,-1,1500.0
Kulti N.,-5,1444.6644728832416
Fleischfresser T.,-1,1500.0
Thomas J.,-2,1500.0
Burrieza O.,-3,1493.4453022367838
Woodforde M.,-4,1460.6078773108259
Gaudi I.,-1,1500.0
Landsberg J.,-1,1500.0
Braasch K.,1,1508.8654695771338
Boruszewski J.,-1,1500.0
Witt A.,-1,1500.0
Hill M.,-1,1500.8291880794745
Raoux G.,-2,1481.8809019379855
Rodriguez M.,-5,1494.295899038041
Fahlke A.,-1,1500.0
Dewulf F.,-2,1486.3084045601927
Harper-Griffith L.,-2,1500.0
Willems R.,0,1485.7726539319594
Marques N.,-1,1500.0
Courier J.,-1,1501.2682238360119
Cortes J.,-1,1500.0
Hadad M.,0,1500.0
Gonzalez P.,-1,1500.0
Stark J.,-2,1500.0
Liukko V.,0,1516.7281656089253
Szymanski J.,-1,1500.0
Spottl M.,-2,1486.8175964962497
MacPhie B.,0,1515.9707289184012
Reneberg R.,0,1515.7132336402237
Jensen L.,-1,1500.0
Stafford G.,0,1484.002989860494
Sell M.,0,1484.0949809893204
Kumar S.,-1,1500.0
Tebbutt M.,-1,1500.0
Sanchez J.,-1,1500.0
Al-Alawi S.K.,-2,1500.0
